Season,Episode,Title,Character,Dialogue,Sentiment Score
01,02,battle-at-the-binary-stars,T'KUVMA,given in defence of our race and comfort in the knowledge that new life awaits in Sto-Vo-Kor.,0.13636363636363635
01,02,battle-at-the-binary-stars,T'KUVMA,"Join your vaunted comrades, brothers and sisters, for you are not alone, and stand watch among the Black Fleet forever.",-0.16666666666666666
01,02,battle-at-the-binary-stars,MAN,Sensors confirm loss of environment.,0.0
01,02,battle-at-the-binary-stars,SARU,No weapons activity on the Klingon ship. They're drifting. Their shields are down. I'll beam you to an area with minimal Klingon lifesigns.,-0.12777777777777777
01,02,battle-at-the-binary-stars,GEORGIOU,Let's go get our prisoner.,0.0
01,02,battle-at-the-binary-stars,GEORGIOU,Energise.,0.0
01,02,battle-at-the-binary-stars,BURNHAM,This is the aft section of the bridge. T'Kuvma must be close.,0.0
01,02,battle-at-the-binary-stars,SARU,"Burnham, I've lost the captain's life sign. Burnham? Burnham?",0.0
01,02,battle-at-the-binary-stars,BURNHAM,Get us out of here now.,0.0
01,02,battle-at-the-binary-stars,SARU,I can't transport her without a lifesign.,0.0
01,02,battle-at-the-binary-stars,BURNHAM,I'm not leaving without her body. More Klingons are coming.,0.5
01,02,battle-at-the-binary-stars,SARU,"Burnham, if she's deceased and you're in danger, I have no choice.",0.0
01,02,battle-at-the-binary-stars,BURNHAM,No!,0.0
01,02,battle-at-the-binary-stars,VOQ,Your life will be remembered forever by all Klingons. Your death will be a cause to unite us all.,0.0
01,02,battle-at-the-binary-stars,T'KUVMA,Do you hear that?,0.0
01,02,battle-at-the-binary-stars,VOQ,"No, my lord.",0.0
01,02,battle-at-the-binary-stars,T'KUVMA,The words we said as children in Kahless' honour. Whom do we seek?,0.0
01,02,battle-at-the-binary-stars,VOQ,Kahless.,0.0
01,02,battle-at-the-binary-stars,T'KUVMA,How do we find him?,0.0
01,02,battle-at-the-binary-stars,VOQ,Together.,0.0
01,02,battle-at-the-binary-stars,T'KUVMA,Give us light to see.,0.4
01,02,battle-at-the-binary-stars,VOQ,Forever.,0.0
01,02,battle-at-the-binary-stars,T'KUVMA,Will he hide from us always?,0.0
01,02,battle-at-the-binary-stars,VOQ,Never.,0.0
01,02,battle-at-the-binary-stars,JUDGE,"To the charge of dereliction of duty, to the charge of assaulting a fellow officer, to the charge of mutiny. To all these charges, how do you plead?",0.0
01,02,battle-at-the-binary-stars,BURNHAM,(sotto) Guilty.,-0.5
01,02,battle-at-the-binary-stars,JUDGE,The accused cannot be heard.,0.0
01,02,battle-at-the-binary-stars,BURNHAM,Guilty on all counts.,-0.5
01,02,battle-at-the-binary-stars,JUDGE,Is there anything you would like to say in your defence before a sentence is rendered?,0.0
01,02,battle-at-the-binary-stars,BURNHAM,"From my youth on Vulcan, I was raised to believe that service was my purpose, and I carried that conviction to Starfleet. I dreamed of a day when I would command my own vessel and further the noble objectives of this great institution. That dream is over. The only ship I know in ruins, my crew gone. My captain, my friends, I wanted to protect them from war, from the enemy. And now we are at war, and I am the enemy.",0.30833333333333335
01,02,battle-at-the-binary-stars,JUDGE,"It is our ruling that the defendant, Commander Michael Burnham, be stripped of rank and hereby sentenced to imprisonment for life.",-0.8
01,03,context-is-for-kings,STONE,"You hear why we're getting transferred to Tellun? Dilithium pocket went piezoelectric. Ripped apart the bottom of the mine. Bam. Fifty cons vaporised. So, lucky us. We get to be miners for the war effort now.",0.3333333333333333
01,03,context-is-for-kings,PSYCHO,I hear half the screws on Tellun are scumbag Andorians. Andorians are cold in all the wrong places.,-0.4222222222222222
01,03,context-is-for-kings,STONE,"The three I killed were cold everywhere. That kind of talk got your shiny little panties in a bunch, Starfleet? What are you in for, anyway? Staying out past curfew?",-0.1275
01,03,context-is-for-kings,COLD,You don't know who that is? That's Michael Burnham.,0.0
01,03,context-is-for-kings,STONE,The mutineer?,0.0
01,03,context-is-for-kings,COLD,In the flesh.,0.0
01,03,context-is-for-kings,PSYCHO,My cousin was on the Europa when it went down. She and 8000 others are dead because of you.,-0.17777777777777778
01,03,context-is-for-kings,BURNHAM,"Eight thousand, one hundred and eighty six.",0.0
01,03,context-is-for-kings,COMPUTER,Proximity alert. Scanning.,0.0
01,03,context-is-for-kings,PILOT,"Starbase 18, we got some bugs in the works out here.",0.0
01,03,context-is-for-kings,PILOT,Great.,0.8
01,03,context-is-for-kings,STONE,"Hey, where you going?",0.0
01,03,context-is-for-kings,COLD,"Um, hey, what's going on? Shouldn't somebody be flying this thing?",0.0
01,03,context-is-for-kings,BURNHAM,That's species GS54. An organism that feeds on electricity. It's feeding on the shuttle's power systems.,0.0
01,03,context-is-for-kings,COMPUTER,Bay doors open.,0.0
01,03,context-is-for-kings,BURNHAM,"Unless the pilot can get rid of the infestation fast enough, they'll drain us of all of our power, and we'll drift until our oxygen runs out or we freeze to death. Whichever comes first.",0.15
01,03,context-is-for-kings,COLD,"Er, could you come back? Hello?",0.0
01,03,context-is-for-kings,PSYCHO,Relax. The pilot's taking care of it.,0.0
01,03,context-is-for-kings,COMPUTER,"Warning. safety tether disconnected. Warning, autopilot malfunction.",0.0
01,03,context-is-for-kings,STONE,We're all gonna die.,0.0
01,03,context-is-for-kings,TANNOY,"Ensign Chiefowitz, report to the medical bay. Ensign Chiefowitz, report to the medical bay.",0.0
01,03,context-is-for-kings,STONE,Not a scratch on the floor. This puppy just rolled off the assembly line.,0.0
01,03,context-is-for-kings,PSYCHO,What's a brand-new starship doing so far from the front lines?,0.1
01,03,context-is-for-kings,LANDRY,This is the USS Discovery. My name's Commander Landry. I'm Chief of Security here. I see we're unloading all kinds of garbage today. Even Starfleet's first mutineer. On me.,0.25
01,03,context-is-for-kings,TANNOY,"Lieutenant Collins, please report to the bridge. Lieutenant Collins, please report to the bridge.",0.0
01,03,context-is-for-kings,TANNOY 2,"Ensign Magnus, report to engineering.",0.0
01,03,context-is-for-kings,STONE,What's with the silver shirts?,0.0
01,03,context-is-for-kings,PSYCHO,It's a science vessel.,0.0
01,03,context-is-for-kings,STONE,You ever seen a blank badge before?,0.0
01,03,context-is-for-kings,COLD,Somehow this doesn't feel very scientific.,0.2
01,03,context-is-for-kings,LANDRY,"Mouths shut, eyes ahead. All right, Starfleet says we have to feed the animals. Who's hungry?",0.2857142857142857
01,03,context-is-for-kings,WOMAN,(sotto) I told you that was her.,0.0
01,03,context-is-for-kings,BURNHAM,Keyla.,0.0
01,03,context-is-for-kings,COLD,"How about we make it 8,187?",0.0
01,03,context-is-for-kings,LANDRY,Captain wants to see you. Come on. Put them in the brig.,0.2
01,03,context-is-for-kings,LANDRY,"Vulcan martial arts, huh?",0.0
01,03,context-is-for-kings,BURNHAM,Suus Mahna.,0.0
01,03,context-is-for-kings,LANDRY,Vulcans should stick to logic.,0.0
01,03,context-is-for-kings,LORCA,"No matter how deep in space you are, I always feel like you can see home, don't you think? Maybe it's just me. Forgive the lighting, or lack thereof. Recent battle injury. There's nothing they can do if I want to keep my own eyes, and I do. I have to suffer light change slowly. I like to think it makes me mysterious. No? Captain Gabriel Lorca. Welcome to Discovery. Here, don't be shy.",0.125
01,03,context-is-for-kings,LORCA,"It was a family business, a century ago. That was before the future came, and hunger, need and want disappeared. Of course, they're making a comeback now, thanks to you. Michael Burnham. The Michael Burnham, on my ship. When I saw your name on the shuttle manifest, I re-read your file. Pulled up your court-martial transcripts and... you're something.",0.1
01,03,context-is-for-kings,BURNHAM,"Captain, what am I doing on this ship?",0.0
01,03,context-is-for-kings,LORCA,I guess you might have to ask that storm out there.,0.0
01,03,context-is-for-kings,BURNHAM,"I received no warning that I'd be transferred to another prison facility, which is customary. Then my shuttle changed course halfway through the journey.",0.0
01,03,context-is-for-kings,LORCA,Maybe the universe hates waste.,-0.2
01,03,context-is-for-kings,BURNHAM,"Sir? Question is, what am I gonna do with you? If I put you in the brig someone's gonna die, and I don't have the time for that kind of distraction. You have training in high-level quantum physics, don't you? My engineers tell me it's gonna take three days to clear the lightning bugs out of the prisoner shuttle. I have something on deck that requires every trained mind available. You're gonna help us out.",0.3666666666666667
01,03,context-is-for-kings,BURNHAM,No.,0.0
01,03,context-is-for-kings,LORCA,Excuse me?,-0.05
01,03,context-is-for-kings,BURNHAM,"No, thank you. Respectfully, I owe a debt for my crime and it'd be best... I'd prefer to serve my time without getting involved.",0.75
01,03,context-is-for-kings,LORCA,"Huh. You think I care what your preferences are? Until your vessel's repaired, you'll be assigned to quarters and put to work. I'm not a chauffeur. There's no free rides on my ship. You were once a Starfleet officer. I will use you or anything else I can to achieve my mission.",-0.2
01,03,context-is-for-kings,BURNHAM,"And what mission is that, sir?",0.0
01,03,context-is-for-kings,LORCA,"To win the war, of course. To send everyone home, safe and happy. Dismissed.",0.7000000000000001
01,03,context-is-for-kings,LANDRY,"You're on day shift. Escort at 0800 hours. When you're not working, you're confined to quarters.",0.0
01,03,context-is-for-kings,BURNHAM,Working on what?,0.0
01,03,context-is-for-kings,TILLY,"Lights. This is so neat. They er, they told me, because of my special needs, that I couldn't have a roommate, which was kind of a letdown, because a roommate is like an automatic built-in friend, and then they told me I was gonna have a roommate, and so now I guess that's you, and er... Hi, I'm I'm Cadet Sylvia Tilly. I talk when I'm nervous. My instructors advised me to work on that.",0.47857142857142854
01,03,context-is-for-kings,BURNHAM,Why are you nervous?,0.0
01,03,context-is-for-kings,TILLY,I'm trying to decide if I should tell you that you took my bed.,0.0
01,03,context-is-for-kings,BURNHAM,Seriously?,-0.3333333333333333
01,03,context-is-for-kings,TILLY,"I know, they look the same, but, er, I'm allergic to polyester, and viscoelastic polyurethane foam. It results in chronic snoring. This is why I wasn't supposed to have a roommate.",0.0
01,03,context-is-for-kings,BURNHAM,(crosses to the other bed) No problem.,-0.125
01,03,context-is-for-kings,TILLY,What's your name?,0.0
01,03,context-is-for-kings,BURNHAM,Michael.,0.0
01,03,context-is-for-kings,TILLY,I never met a female named Michael before. Do you think that suits you? I'll call you Mickey. I think that's more approachable.,0.25
01,03,context-is-for-kings,BURNHAM,"No, you won't.",0.0
01,03,context-is-for-kings,TILLY,"(sotto) Oh yeah, no I won't. (normal) The only other female Michael I ever heard of was Michael Burnham, the mutineer. You're not her, are you? Are you?",0.006249999999999999
01,03,context-is-for-kings,COMPUTER,Black alert. Black alert.,-0.16666666666666666
01,03,context-is-for-kings,BURNHAM,What's going on?,0.0
01,03,context-is-for-kings,TILLY,You weren't briefed?,0.0
01,03,context-is-for-kings,BURNHAM,No.,0.0
01,03,context-is-for-kings,TILLY,"Well, then I can't tell you. I'm sorry.",-0.5
01,03,context-is-for-kings,BURNHAM,"Tilly, what the hell is going on on this ship?",0.0
01,03,context-is-for-kings,COMPUTER,Matter synthesis complete.,0.1
01,03,context-is-for-kings,TANNOY,"Attention, all personnel. Battle drills on Deck 9 have been cancelled until further notice.",0.0
01,03,context-is-for-kings,BURNHAM,Saru.,0.0
01,03,context-is-for-kings,SARU,"First Officer Saru. With me, please.",0.25
01,03,context-is-for-kings,SARU,You're famous. They all want a peek.,0.5
01,03,context-is-for-kings,BURNHAM,Congratulations on your promotion.,0.0
01,03,context-is-for-kings,SARU,"(eating) Mmm. Thank you. The powers that be were impressed by my actions at the Battle of the Binary Stars, but upon my own reflection of that day, my only wish is that I could've done more.",0.525
01,03,context-is-for-kings,BURNHAM,I understand.,0.0
01,03,context-is-for-kings,SARU,Blueberries. (she takes one),0.0
01,03,context-is-for-kings,BURNHAM,The ones in prison don't taste the same. I suppose that is a function of the environment your eating them in instead of a food synthesiser issue.,0.0
01,03,context-is-for-kings,BURNHAM,I suppose so. So many people with so many places to go.,0.5
01,03,context-is-for-kings,SARU,"On Discovery, our facilities can accommodate 300 discreet scientific missions. A Starfleet record.",0.0
01,03,context-is-for-kings,BURNHAM,"So, this is a science vessel.",0.0
01,03,context-is-for-kings,SARU,"Er. Oh, you've been assigned to Engineering. Lieutenant Stamets will task you with specific duties.",0.0
01,03,context-is-for-kings,BURNHAM,Saru. First Officer Saru. I saw a recording of the speech you gave at the Captain's funeral. It was beautiful. I never thought I'd get a chance to say this to you. I think about what happened every day. All the time. And I owe you. I'm trying to say...,0.55
01,03,context-is-for-kings,SARU,I'm sorry?,-0.5
01,03,context-is-for-kings,BURNHAM,Yes.,0.0
01,03,context-is-for-kings,SARU,"I believe you feel regret. But in my mind you are dangerous. Captain Lorca is a man who does not fear the things normal people fear. But I do. And you are someone to fear, Michael Burnham.",-0.22499999999999998
01,03,context-is-for-kings,BURNHAM,"I just wanna get back on that shuttle, Commander. I won't make any trouble for you here.",-0.1
01,03,context-is-for-kings,SARU,"Well, that is certain. But if you try, know that I intend to do a better job protecting my Captain than you did yours.",0.35714285714285715
01,03,context-is-for-kings,BURNHAM,I'm looking for Lieutenant Stamets.,0.0
01,03,context-is-for-kings,WOMAN,He's in there.,0.0
01,03,context-is-for-kings,STAMETS,Add it to the list.,0.0
01,03,context-is-for-kings,WOMAN,That area's off-limits. No entry without a breath print.,0.0
01,03,context-is-for-kings,BURNHAM,Starfleet doesn't keep its engineering labs classified.,0.0
01,03,context-is-for-kings,WOMAN,This is Discovery. I recommend you find a station.,0.0
01,03,context-is-for-kings,TILLY,"Sorry, these stations... Er, we have assigned seats.",-0.5
01,03,context-is-for-kings,STAMETS,Who are you?,0.0
01,03,context-is-for-kings,BURNHAM,I'm Michael Burnham. I was assigned.,0.0
01,03,context-is-for-kings,STAMETS,Who gave you an assignment? I'm the only one who gives assignments around here. (brushes something off his shoulder) So you're the one Lorca sent?,0.0
01,03,context-is-for-kings,BURNHAM,Yes.,0.0
01,03,context-is-for-kings,STAMETS,The mutineer?,0.0
01,03,context-is-for-kings,BURNHAM,Yes.,0.0
01,03,context-is-for-kings,STAMETS,I was told to expect a Vulcan.,0.0
01,03,context-is-for-kings,BURNHAM,There may be a misunderstanding.,0.0
01,03,context-is-for-kings,STAMETS,On my part?,0.0
01,03,context-is-for-kings,BURNHAM,Yes. No.,0.0
01,03,context-is-for-kings,STAMETS,You're making this very complicated.,-0.65
01,03,context-is-for-kings,BURNHAM,"I was raised on Vulcan, and I attended the Vulcan Science Academy.",0.0
01,03,context-is-for-kings,STAMETS,My Uncle Everett plays in a Beatles cover band. It hardly makes him John Lennon.,-0.2916666666666667
01,03,context-is-for-kings,BURNHAM,I'm not sure I'm following.,-0.125
01,03,context-is-for-kings,STAMETS,"Well, if Lorca thinks you are such an asset, reconcile these two suites of code. Go somewhere else, please. It's not like we have assigned seats.",0.0
01,03,context-is-for-kings,(Burnham returns to the station next to Tilly and starts work. She's still there at 22,58 and 08:15.),0.0
01,03,context-is-for-kings,STRAAL,What was Discovery's interval?,0.0
01,03,context-is-for-kings,STAMETS,Last night? Speirein 12.,0.0
01,03,context-is-for-kings,STRAAL,Why so conservative? Is Lorca holding you back?,0.0
01,03,context-is-for-kings,STAMETS,"No, he's always pushing us for more. I'm sure that our rate of progress is his life's biggest disappointment. By the way, 12 is a perfectly robust number, Straal. Where's the Glenn?",0.35
01,03,context-is-for-kings,STRAAL,Speirein 240.,0.0
01,03,context-is-for-kings,STAMETS,I hate you. How?,-0.8
01,03,context-is-for-kings,STRAAL,A recent breakthrough.,0.0
01,03,context-is-for-kings,STAMETS,I hate you. How?,-0.8
01,03,context-is-for-kings,STRAAL,"All I can say is there are unexpected benefits to not growing your own. Right now, we have to finish getting ready. Tonight we're going for Speirein 900.",0.29642857142857143
01,03,context-is-for-kings,STAMETS,That's not possible.,0.0
01,03,context-is-for-kings,STRAAL,"Don't be like that. You're one of my oldest friends. We've been working on this for 12 years. When we succeed, both our names are going on the Zee-Magnees Prize.",0.0
01,03,context-is-for-kings,STAMETS,"I'm not jealous, oddly. I'm worried. That displacement is too massive. It's not safe.",-0.13888888888888887
01,03,context-is-for-kings,STRAAL,It is now. I worked out the kinks. Lurker.,0.0
01,03,context-is-for-kings,STAMETS,I despise lurkers.,0.0
01,03,context-is-for-kings,BURNHAM,"I'm struggling with these equations. Initially thought I was dealing with quantum astrophysics. But as I got deeper in, biochemistry came into play. Maybe even a form of gene expression. It'd be helpful to know what I'm working on.",0.0
01,03,context-is-for-kings,STAMETS,"Why would I tell a prisoner of the Federation, who is essentially a temp, the details of my top secret research?",0.033333333333333326
01,03,context-is-for-kings,BURNHAM,"It's your call. But either way, this line here? It's a mistake.",0.0
01,03,context-is-for-kings,STAMETS,"You can go, lurker.",0.0
01,03,context-is-for-kings,COMPUTER,Submit breath scan for entry. Lieutenant Paul Stamets.,0.0
01,03,context-is-for-kings,COMPUTER,Submit breath scan for entry.,0.0
01,03,context-is-for-kings,COMPUTER,Cadet Sylvia Tilly.,0.0
01,03,context-is-for-kings,COMPUTER,"Incoming transmission. Designee Lorca, Gabriel. Classified Above Top Secret.",0.033333333333333326
01,03,context-is-for-kings,LORCA,"During the last hour, while performing black alert manoeuvres, there was an incident on our sister ship, the USS Glenn. The entire crew was lost.",-0.05555555555555555
01,03,context-is-for-kings,STAMETS,What happened? Was it a bloom failure?,-0.31666666666666665
01,03,context-is-for-kings,LORCA,"We're sending a boarding party to find out. Lieutenant Stamets, you'll accompany Commander Landry and ensure that everything related to the project returns to this ship.",0.0
01,03,context-is-for-kings,STAMETS,Why not just transport what we need from the Glenn over to us?,0.0
01,03,context-is-for-kings,SARU,The room holding the equipment is shielded.,0.0
01,03,context-is-for-kings,STAMETS,Shielded? That's curious.,-0.1
01,03,context-is-for-kings,SARU,Indeed.,0.0
01,03,context-is-for-kings,LORCA,Let's not indulge that curiosity. It went down by Klingon territory. Let's get in and get out.,-0.15555555555555556
01,03,context-is-for-kings,STAMETS,Really? We're running drills near Klingon space.,0.15000000000000002
01,03,context-is-for-kings,LORCA,"We are at war, Lieutenant. I'd appreciate a day without me having to remind you of that.",0.0
01,03,context-is-for-kings,STAMETS,"Well, Captain, I will need to take a team with me. You know, for the cumbersome, annoying science part.",-0.8
01,03,context-is-for-kings,LORCA,Pick a team. Do it quickly. And take Burnham with you.,0.3333333333333333
01,03,context-is-for-kings,STAMETS,"Sir, it's one thing to make her a data cruncher in my lab, but to integrate her into this project at such a deep level...",0.0
01,03,context-is-for-kings,LORCA,"I understand that you lost a friend today, but this is not a democracy. You understand?",0.0
01,03,context-is-for-kings,STAMETS,"Yes, sir.",0.0
01,03,context-is-for-kings,LORCA,"Number One, you sailed with Burnham aboard the Shenzhou. What is your assessment of her abilities?",0.0
01,03,context-is-for-kings,SARU,"Her mutiny aside, she is the smartest Starfleet officer I have ever known.",0.0
01,03,context-is-for-kings,LORCA,Huh. And he knows you.,0.0
01,03,context-is-for-kings,TILLY,"I can't believe he picked me. I mean, I'm the best theoretical engineer on the ship, it's why I was fast-tracked at the Academy, but this is my very first boarding party. Kind of hard to believe, right?",0.22950680272108842
01,03,context-is-for-kings,BURNHAM,Not really.,-0.1
01,03,context-is-for-kings,TILLY,"So, er, I need to apologise to you. Yesterday I didn't want you to take the station next to me because, er it's really important that I make a good impression here, and I was afraid that if I was seen with you, that would get in the way of it.",0.12500000000000003
01,03,context-is-for-kings,BURNHAM,I understand. It's okay.,0.5
01,03,context-is-for-kings,TILLY,"No, it's not okay. It's... I have this character flaw. I care too much about what other people think about me. But you don't care if, like, everybody hates you. No, that came out wrong. Er, I... I think that you could help me.",-0.16875
01,03,context-is-for-kings,BURNHAM,"You're a nice kid, Tilly, but I'm not staying long enough to make friends.",0.18333333333333332
01,03,context-is-for-kings,PILOT,We're dropping out of warp. Approaching the Glenn.,0.0
01,03,context-is-for-kings,WOMAN,"Disco 1, confirm visual acquisition.",0.0
01,03,context-is-for-kings,STAMETS,You see the etchings on the hull? That's evidence of catastrophic basidiosac rupture.,0.0
01,03,context-is-for-kings,BURNHAM,Basidiosac? That's an unfamiliar term.,0.0
01,03,context-is-for-kings,STAMETS,"You're out of your depth here, non-Vulcan number cruncher. Seen and not heard, please.",0.0
01,03,context-is-for-kings,BURNHAM,Basidia refers to spore-producing structures. The numbers I've been analysing have been consistent with organic structures. You mentioned the term bloom. That typically refers to biologicals.,0.04166666666666667
01,03,context-is-for-kings,STAMETS,Are you trying to show everyone how smart you are?,0.21428571428571427
01,03,context-is-for-kings,BURNHAM,"I'm trying to get up to speed, so that I can help with this mission. In what is our problem based, biology or physics?",0.0
01,03,context-is-for-kings,STAMETS,Are you really so naive as to see them as different?,-0.15
01,03,context-is-for-kings,BURNHAM,Sir?,0.0
01,03,context-is-for-kings,STAMETS,"At the quantum level, there is no difference between biology and physics. No difference at all. And you talk about spores. What are they? They are the progenitors of panspermia. They are the building blocks of energy across the universe. Physics and biology? No. Physics as biology.",0.0
01,03,context-is-for-kings,BURNHAM,All right.,0.2857142857142857
01,03,context-is-for-kings,STAMETS,"I became an astromycologist because of awe. Awe at the miracle of life. I met Straal, and we formed a partnership. We would get to the veins and muscles that hold our galaxies together. We would find truth. And we were happy in our lab, then your war started, and Starfleet co-opted our research. They split us up, put us in charge of different teams, so we could work twice as fast. Not for truth, or to further Starfleet's mission statement of diplomacy and exploration, but for war. And now my friend and his colleagues are dead because of our research. And I have to live with that, but if you think I'm okay handing my life's work over to that warmonger Lorca, you're wrong.",0.11704545454545456
01,03,context-is-for-kings,BURNHAM,"Lieutenant Stamets, I sincerely have no idea what research you're involved in.",0.5
01,03,context-is-for-kings,MAN,Long-range sensors are clear. You are authorised,0.09999999999999999
01,03,context-is-for-kings,BURNHAM,I never even intended to be here.,0.0
01,03,context-is-for-kings,WOMAN,"Disco 1, adjust course",0.0
01,03,context-is-for-kings,STAMETS,"Well, if Lorca wants you to be here, I'm afraid your intentions are less than moot.",-0.18888888888888888
01,03,context-is-for-kings,PILOT,Activating shuttle bay containment-field override.,0.0
01,03,context-is-for-kings,LANDRY,"Pilot, stay with the ship.",0.0
01,03,context-is-for-kings,PILOT,Affirmative.,0.6
01,03,context-is-for-kings,LANDRY,"Kowski, let's move out.",0.0
01,03,context-is-for-kings,LANDRY,All the power relays and redundancies must be shot. Is that normal?,0.15
01,03,context-is-for-kings,STAMETS,Nothing's normal after an accident like this.,0.15
01,03,context-is-for-kings,STAMETS,"I never anticipated injuries like this. Cadet, scan to determine if the helical trauma to the body is related to the spiral markings on the ship's hull.",0.0
01,03,context-is-for-kings,TILLY,There's correlation.,0.0
01,03,context-is-for-kings,STAMETS,Engineering is this way.,0.0
01,03,context-is-for-kings,STAMETS,Look.,0.0
01,03,context-is-for-kings,LANDRY,Klingons.,0.0
01,03,context-is-for-kings,TILLY,Could this mean that they know about the device?,-0.3125
01,03,context-is-for-kings,STAMETS,"If they do, it's all over.",0.0
01,03,context-is-for-kings,LANDRY,Why aren't their bodies braided up?,0.0
01,03,context-is-for-kings,STAMETS,Because they didn't die in the initial accident. They probably boarded after spying a crippled Federation ship with no lifesigns. They beamed on to steal our tech.,0.0
01,03,context-is-for-kings,BURNHAM,What the hell could do this to a dozen fully armed Klingons?,0.0
01,03,context-is-for-kings,STAMETS,Over here. This hull is double-reinforced. What could tear through this metal?,0.0
01,03,context-is-for-kings,TILLY,"You in the shadows, show yourself.",0.0
01,03,context-is-for-kings,KLINGON,Shh.,0.0
01,03,context-is-for-kings,LANDRY,Is he shushing you?,0.0
01,03,context-is-for-kings,BURNHAM,Run.,0.0
01,03,context-is-for-kings,STAMETS,To Engineering!,0.0
01,03,context-is-for-kings,LANDRY,Set phasers to kill!,0.0
01,03,context-is-for-kings,BURNHAM,In here.,0.0
01,03,context-is-for-kings,LANDRY,"Kowski, no!",0.0
01,03,context-is-for-kings,BURNHAM,What was that thing?,0.0
01,03,context-is-for-kings,STAMETS,"Burnham, download the ship's logs. Tilly, pull all telemetry and check the spore-containment status.",0.0
01,03,context-is-for-kings,STAMETS,"Oh, God. I'm sorry, my friend.",-0.5
01,03,context-is-for-kings,BURNHAM,Log data's corrupted.,0.0
01,03,context-is-for-kings,TILLY,"Sir, there's some kind of navigational hack over here.",0.6
01,03,context-is-for-kings,LANDRY,"Get what you're getting, please.",0.0
01,03,context-is-for-kings,STAMETS,This is coming with us. Help me get it off.,0.0
01,03,context-is-for-kings,BURNHAM,Jammed.,-0.1
01,03,context-is-for-kings,LANDRY,Nah.,0.0
01,03,context-is-for-kings,TILLY,There's some kind of device in the reaction cube.,0.6
01,03,context-is-for-kings,STAMETS,"Well, we'll take it with us. Can we go now, please?",0.0
01,03,context-is-for-kings,LANDRY,Not gonna burn through this in time.,0.0
01,03,context-is-for-kings,TILLY,What are you doing?,0.0
01,03,context-is-for-kings,BURNHAM,"One Federation ship is pretty much like another, I hope. I need a phaser.",0.225
01,03,context-is-for-kings,LANDRY,Mutineers don't get phasers.,0.0
01,03,context-is-for-kings,TILLY,It won't kill it.,0.0
01,03,context-is-for-kings,BURNHAM,"I'm not trying to kill it, I'm trying to piss it off.",0.0
01,03,context-is-for-kings,BURNHAM,Hey.,0.0
01,03,context-is-for-kings,BURNHAM,"Shit, that worked.",-0.2
01,03,context-is-for-kings,LANDRY,"We're through. Move, move, move.",0.0
01,03,context-is-for-kings,BURNHAM,"The rabbit-hole went straight on like a tunnel for some way, then dipped suddenly down, so suddenly that Alice had not a moment to think about stopping herself, but instead found herself falling down a very deep well.",-0.02222222222222222
01,03,context-is-for-kings,STAMETS,"Burnham, we're in the shuttle. What is your location?",0.0
01,03,context-is-for-kings,BURNHAM,"Jefferies tube. Elevate the shuttle 200 feet, rear quarter, above the shield replacement units. Open the top hatch. (turns into a smaller tube) She was now only ten inches high. Her face and body brightened up. She was now the right size to go through the little door into that lovely garden.",0.12582142857142858
01,03,context-is-for-kings,BURNHAM,Go!,0.0
01,03,context-is-for-kings,BURNHAM,"Permission to enter the bridge, Commander Saru. The Captain requested my presence.",0.0
01,03,context-is-for-kings,SARU,"Permission granted. Commander Airiam, you have the conn. The other prisoners are being transferred to the shuttle now. It's scheduled to leave within the hour.",-0.125
01,03,context-is-for-kings,BURNHAM,"I'll be on it, sir.",0.0
01,03,context-is-for-kings,SARU,"It has not gone unnoticed that during your time on this ship you conducted yourself in a respectable manner. And from what I understand, you were invaluable to the boarding party, which I was pleased to hear, since I was the one who recommended your involvement.",0.26666666666666666
01,03,context-is-for-kings,BURNHAM,I appreciate your faith in me.,0.0
01,03,context-is-for-kings,SARU,"You were always a good officer, until you weren't. If only you hadn't... You are a valuable asset. It is a loss for Starfleet.",0.35
01,03,context-is-for-kings,BURNHAM,Thank you.,0.0
01,03,context-is-for-kings,LORCA,"Well, there she is.",0.0
01,03,context-is-for-kings,BURNHAM,Captain.,0.0
01,03,context-is-for-kings,LORCA,"Michael Burnham, I would like to extend an official invitation to you to join the Discovery and be a member of our crew.",0.0
01,03,context-is-for-kings,BURNHAM,"Sir, I've been court-martialed and convicted...",0.0
01,03,context-is-for-kings,LORCA,Don't worry about Starfleet. They gave me discretion to fight this war however I saw fit.,0.4
01,03,context-is-for-kings,BURNHAM,I'm afraid I can't take you up on your offer.,-0.6
01,03,context-is-for-kings,LORCA,Are you hell-bent on self-persecution?,0.0
01,03,context-is-for-kings,BURNHAM,"That's not it. Not all of it, anyway.",0.0
01,03,context-is-for-kings,LORCA,Why wouldn't you stay?,0.0
01,03,context-is-for-kings,BURNHAM,Let me answer your question with a question. Why do you want me to stay? I'm not here by accident. I think you brought me here. I think you've been testing me.,0.0
01,03,context-is-for-kings,LORCA,And why would I do that?,0.0
01,03,context-is-for-kings,BURNHAM,You're developing some kind of experimental technology. Some kind of spore-based biological weapon.,0.4333333333333333
01,03,context-is-for-kings,LORCA,Oh.,0.0
01,03,context-is-for-kings,BURNHAM,"The kind of weapon that is explicitly forbidden by the Geneva Protocols of 1928 and 2155. And you need someone to help you. Enter, me. A mutineer who intended to wage unsanctioned war on the Klingons. A trained officer who's been banished from Starfleet. And someone who would presumably do anything to get out of their life sentence in prison, including illicit weapons tests, like whatever went wrong on the Glenn.",0.04999999999999999
